date_time_(UTC),channel,duration,https://archive.org/details/,text
2021-10-18 00:19:00,MSNBCW,52,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1140,"l MARY TRUMP'S LAWYER CALLS LAWSUIT \""FRIVOLOUS\""\nMARY TRUMP'S ATTORNEY\n. TRUMP AND NIECE REMAIN AT ODDS OVER NDA"
2021-10-18 00:20:00,MSNBCW,35,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1200,. TRUMP AND NIECE REMAIN AT ODDS OVER NDA\n. TRUMP EMBROILED IN NUMEROUS LEGAL BATTLES
2021-10-18 00:21:00,MSNBCW,54,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1260,TRUMP EMBROILED IN NUMEROUS LEGAL BATTLES\nMARY TRUMP'S ATTORNEY
2021-10-18 00:22:00,MSNBCW,51,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1320,". TRUMP SUING NIECE, NEW YORK TIMES OVER TAX RECORDS\nMARY TRUMP'S ATTORNEY"
2021-10-18 00:23:00,FOXNEWSW,11,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/1380,"BRENT BOZELL. \""STOPS ALONG THE WAY\"" AUTHOR\nBRENT BOZELL. PARENT TELEVISION COUNCIL FOUNDER"
2021-10-18 00:23:00,MSNBCW,40,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1380,"TRUMP EMBROILED IN NUMEROUS LEGAL BATTLES\n. TRUMP SUING NIECE, NEW YORK TIMES OVER TAX RECORDS\n} MARY TRUMP'S ATTORNEY"
2021-10-18 00:24:00,MSNBCW,15,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1440,. BREAKING THE MOLD\n| FMR. PRESIDENT BILL CLINTON RELEASED FROM HOSPITAL\n| CHICAGO SKY WIN FIRST EVER WNBA CHAMPIONSHIP
2021-10-18 00:25:00,MSNBCW,15,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1500,| HOLLYWOOD STRIKE AVERTED
2021-10-18 00:26:00,MSNBCW,26,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1560,"1ITOJIITOII\""4All ] operation\n“It's possible while taking Prilosec OTC. Use as directed for 14 days to treat frequent heartburn. Do not take for m. than 14 days or..."
2021-10-18 00:27:00,MSNBCW,5,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1620,Policy terms and state insurance requirements apply. Liberty Mutual Insurance Company & affiliate:
2021-10-18 00:28:00,FOXNEWSW,16,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/1680,FMR PRES CLINTON BACK HOME AFTER HOSPITAL STAY\n| RelleTFactor.con
2021-10-18 00:28:00,MSNBCW,10,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1680,IDEALAGENTwm 1w 1-8OO-6
2021-10-18 00:29:00,FOXNEWSW,15,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/1740,"4. . e A. 16 AMERICANS, 1 CANADIAN KIDNAPPED IN HAITI"
2021-10-18 00:29:00,MSNBCW,22,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1740,l COMMISSION ON SUPREME COURT PACKS NO PUNCH\nIDEALAGENTwm {2 1-8OO-6
2021-10-18 00:30:00,FOXNEWSW,24,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/1800,V2 A .. BRENT BOZELL. PARENT TELEVISION COUNCIL FOUNDER
2021-10-18 00:30:00,MSNBCW,33,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1800,E COMMISSION ON SUPREME COURT PACKS NO PUNCH\n. IMPORTANCE OF REPRESENTATION
2021-10-18 00:31:00,MSNBCW,6,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/1860,Sendinfokitcom 1=8OQO=7O/7-5266
2021-10-18 00:34:00,MSNBCW,31,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2040,"KUMAIL NANJIANI SHATTERING STEREOTYPES AS. . FIRST EVER SOUTH ASIAN SUPERHERO IN MARVEL'S \""ETERNALS\"
2021-10-18 00:36:00,FOXNEWSW,3,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/2160,MBUSA.com/CPO
2021-10-18 00:36:00,MSNBCW,46,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2160,"PAKISTANI-BORN ACTOR KUMAIL NANJIANI ON IMPORTANCE OF. REPRESENTATION IN SUPERHERO FILMS LIKE MARVEL'S \""ETERNALS\""\n| KUMAIL NANJIANI. I KINGO SUNEN IN \""ETERNALS\""\nKUMAIL NANJIANI SHATTERING STEREOTYPES AS. I FIRST EVER SOUTH ASIAN SUPERHERO IN..."
2021-10-18 00:37:00,MSNBCW,37,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2220,"KUMAIL NANJIANI SHATTERING STEREOTYPES AS. FIRST EVER SOUTH ASIAN SUPERHERO IN MARVEL'S \""ETERNALS\""\n. KUMAIL NANJIANI ON PLAYING FIRST SOUTH ASIAN SUPERHERO\nl MARVEL'S \""ETERNALS\"" PRAISED FOR DIVERSE CAST OF HEROES"
2021-10-18 00:38:00,MSNBCW,24,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2280,"I MARVEL'S \""ETERNALS\"" PRAISED FOR DIVERSE CAST OF HEROES\nl MARVEL'S \""ETERNALS\"" PRAISED FOR DIVERSE CAST OF HEROES\nKUMAIL NANJIANI SHATTERING STEREOTYPES AS. FIRST EVER SOUTH ASIAN SUPERHERO..."
2021-10-18 00:39:00,FOXNEWSW,8,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/2340,"©£LULOU LlearLaptions, LLL. All TIgnhts reserved."
2021-10-18 00:39:00,MSNBCW,49,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2340,"KUMAIL NANJIANI BREAKS MOLD AS SOUTH ASIAN SUPERHERO\n'—— KINGO SUNEN IN \""ETERNALS\""\nKUMAIL NANJIANI SHATTERING STEREOTYPES AS. FIRST EVER SOUTH ASIAN SUPERHERO IN MARVEL'S \""ETERNALS\"
2021-10-18 00:40:00,MSNBCW,51,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2400,"KUMAIL NANJIANI SHATTERING STEREOTYPES AS. I FIRST EVER SOUTH ASIAN SUPERHERO IN MARVEL'S \""ETERNALS\""\nACTOR, WRITER, AND PRODUCER\n. KUMAIL NANJIANI BREAKS MOLD AS SOUTH ASIAN SUPERHERO"
2021-10-18 00:42:00,MSNBCW,51,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2520,"PAKISTANI-BORN ACTOR KUMAIL NANJIANI ON IMPORTANCE OF. REPRESENTATION IN SUPERHERO FILMS LIKE MARVEL'S \""ETERNALS\""\nI KUMAIL NANJIANI BREAKS MOLD AS SOUTH ASIAN SUPERHERO"
2021-10-18 00:43:00,MSNBCW,38,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2580,"ASSESSING BIDEN ADMIN'S HANDLING OF IMMIGRATION CRISIS\n'- . ACTOR, WRITER, AND PRODUCER\nPAKISTANI-BORN ACTOR KUMAIL NANJIANI ON IMPORTANCE OF. REPRESENTATION IN SUPERHERO FILMS LIKE..."
2021-10-18 00:44:00,MSNBCW,62,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2640,ASSESSING BIDEN ADMIN'S HANDLING OF IMMIGRATION CRISIS
2021-10-18 00:45:00,MSNBCW,17,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2700,ASSESSING BIDEN ADMIN'S HANDLING OF IMMIGRATION CRISIS\nE TEACHERS FEAR BEING PUNISHED
2021-10-18 00:48:00,FOXNEWSW,3,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/2880,FIND YOUR CALLING AT FOURBLOCK.ORG/2O21
2021-10-18 00:49:00,MSNBCW,14,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/2940,TX SCHOOL LEADER TELLS TEACHERS TO BALANCE. HOLOCAUST BOOKS WITH 'OPPOSING' VIEWS
2021-10-18 00:53:00,FOXNEWSW,7,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/3180,"ISV IR VAR I A. CHARLES PAYNE. \""MAKING MONEY WITH CHARLES PAYNE\"" HOST ON FBN"
2021-10-18 00:53:00,MSNBCW,5,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/3180,Policy terms and state insurance requirements apply. Liberty Mutual Insurance Company & affiliate:
2021-10-18 00:54:00,FOXNEWSW,6,FOXNEWSW_20211018_000000_Life_Liberty__Levin/start/3240,hnician since 2O1O
2021-10-18 00:54:00,MSNBCW,7,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/3240,Results may vary.\nTRELEGY is a maintenance medication used to treat COPD.\nCOPD is chronic obstructive pulmonary disease.. COPD includes chronic...
2021-10-18 00:55:00,MSNBCW,4,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/3300,Need price information or help paying? Visit GSKforyou.com
2021-10-18 00:56:00,BBCNEWS,8,,mlplymwth Monday O6:OO |. (1]\n[ Tiowesk | JN
2021-10-18 00:57:00,MSNBCW,39,MSNBCW_20211018_000000_The_Mehdi_Hasan_Show/start/3420,JON STEWART CALLS OUT MEDIA FOR. . FOCUSING ON 'CONFLICT' STORIES
2021-10-18 00:58:00,BBCNEWS,16,,Wednesday
2021-10-18 01:01:00,FOXNEWSW,42,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/60,"YOUTUBE CENSORS STEVE\nVELEIVIDER 19, £VLV AFRIL 14, £VLV. . YOUTUBE CENSORS STEVE"
2021-10-18 01:01:00,MSNBCW,30,MSNBCW_20211018_010000_Ayman/start/60,l STACKING THE DECK AGAINST DEMOCRACY\n. STACKING THE DECK AGAINST DEMOCRACY\n| TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS
2021-10-18 01:02:00,FOXNEWSW,53,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/120,YOUTUBE CENSORS STEVE
2021-10-18 01:02:00,MSNBCW,12,MSNBCW_20211018_010000_Ayman/start/120,l STACKING THE DECK AGAINST DEMOCRACY
2021-10-18 01:03:00,MSNBCW,11,MSNBCW_20211018_010000_Ayman/start/180,. TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS
2021-10-18 01:04:00,MSNBCW,10,MSNBCW_20211018_010000_Ayman/start/240,KINZINGER DEFENDS NOT SUPPORTING VOTING RIGHTS ACT
2021-10-18 01:05:00,MSNBCW,20,MSNBCW_20211018_010000_Ayman/start/300,. TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS\nDEMOCRATIC STRATEGIST\nl TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS\n. REDISTRICTING BATTLE HEATS UP ACROSS THE U.S.
2021-10-18 01:06:00,MSNBCW,52,MSNBCW_20211018_010000_Ayman/start/360,l TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS\nTEXAS REDISTRICTING MAP OVERREPRESENTS. . WHITE VOTERS DESPITE LATINO POPULATION GROWTH
2021-10-18 01:07:00,FOXNEWSW,17,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/420,> DR JAY BHATTACHARYA | STANFORD UNIVERSITY PROFESSOR\nYOUTUBE REMOVES THEN REINSTATES STEVE S PODCAST
2021-10-18 01:07:00,MSNBCW,40,MSNBCW_20211018_010000_Ayman/start/420,TEXAS REDISTRICTING MAP OVERREPRESENTS. l WHITE VOTERS DESPITE LATINO POPULATION GROWTH\nl TX GOP LAWMAKERS SLAMMED FOR RACIST REDISTRICTING MAP
2021-10-18 01:08:00,FOXNEWSW,62,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/480,» DR JAY BHATTACHARYA | STANFORD UNIVERSITY PROFESSOR
2021-10-18 01:08:00,MSNBCW,23,MSNBCW_20211018_010000_Ayman/start/480,. TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS\n. TX GOP LAWMAKERS SLAMMED FOR RACIST REDISTRICTING MAP
2021-10-18 01:09:00,CNNW,3,CNNW_20211018_010000_Diana/start/540,IBRANCE may cause serious side effects. Your doctor should. take blood tests before you start and while taking IBRANCE.\nTell your doctor about all medical conditions you have and medicines you take.
2021-10-18 01:09:00,FOXNEWSW,27,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/540,YOUTUBE REMOVES THEN REINSTATES STEVE S PODCAST
2021-10-18 01:09:00,MSNBCW,45,MSNBCW_20211018_010000_Ayman/start/540,TEXAS REDISTRICTING MAP OVERREPRESENTS. l WHITE VOTERS DESPITE LATINO POPULATION GROWTH\nl TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS
2021-10-18 01:10:00,FOXNEWSW,62,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/600,» DR JAY BHATTACHARYA | STANFORD UNIVERSITY PROFESSOR
2021-10-18 01:10:00,MSNBCW,38,MSNBCW_20211018_010000_Ayman/start/600,. REDISTRICTING BATTLE HEATS UP ACROSS THE U.S.\n.I TEXAS CONGRESSIONAL MAP HEADS INTO NEGOTIATIONS
2021-10-18 01:11:00,FOXNEWSW,32,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/660,FIGHTING BACK AGAINST VACCINE MANDATES
2021-10-18 01:11:00,MSNBCW,62,MSNBCW_20211018_010000_Ayman/start/660,. REDISTRICTING BATTLE HEATS UP ACROSS THE U.S.
2021-10-18 01:12:00,MSNBCW,27,MSNBCW_20211018_010000_Ayman/start/720,. REDISTRICTING BATTLE HEATS UP ACROSS THE U.S.\n. TX GOP LAWMAKERS SLAMMED FOR RACIST REDISTRICTING MAP
2021-10-18 01:13:00,BBCNEWS,25,,rungary's opposition primaries. Peter Marki-Zay will stand against Viktor Orban in 2O22 elections\nopain prostitution laws. PM Pedro Sanchez vows to outlaw sex work industry\n'Million pound planet prize
2021-10-18 01:13:00,FOXNEWSW,8,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/780,"> KRISTEN GARCIA DUMONT | \""CALIFORNIA REBEL BASE\"" CO-HOST"
2021-10-18 01:13:00,MSNBCW,47,MSNBCW_20211018_010000_Ayman/start/780,TEXAS REDISTRICTING MAP OVERREPRESENTS. l WHITE VOTERS DESPITE LATINO POPULATION GROWTH
2021-10-18 01:14:00,BBCNEWS,5,,'Million pound planet prize
2021-10-18 01:14:00,FOXNEWSW,14,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/840,"FIXING AMERICA S BIG TECH DYSTOPIA\n» JEREMY WEINSTEIN | \""SYSTEM ERROR\"" CO-AUTHOR"
2021-10-18 01:14:00,MSNBCW,25,MSNBCW_20211018_010000_Ayman/start/840,. BIDEN COMMISSION RELEASES SCOTUS REFORM DRAFT REPORT\nalready. _. P 2Pl PR™\nl“ TEXAS REDISTRICTING MAP OVERREPRESENTS. . WHITE VOTERS DESPITE LATINO POPULATION GROWTH
2021-10-18 01:15:00,MSNBCW,48,MSNBCW_20211018_010000_Ayman/start/900,l SCOTUS COMMISSION LOOKS AT INCREASING. NUMBER OF JUSTICES & IMPLEMENTING TERM LIMITS
2021-10-18 01:16:00,FOXNEWSW,22,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/960,POWER OF BIG TECH CORPORATIONS UNDER SCRUTINY
2021-10-18 01:17:00,FOXNEWSW,11,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/1020,SHOULD THE GOVERNMENT BREAK UP BIG TECH?. TELL US ON TWITTER: @ NexitRevFNC @ SteveHiltonx
2021-10-18 01:17:00,MSNBCW,11,MSNBCW_20211018_010000_Ayman/start/1020,"r\""'l STATE DEPT. CONFIRMS 17 PEOPLE KIDNAPPED IN HAITI\n. HISTORY OF VACCINE HESITANCY\n. SCOTUS COMMISSION LOOKS AT INCREASING. NUMBER OF JUSTICES & IMPLEMENTING TERM LIMITS\nFORMER PRESIDENT..."
2021-10-18 01:18:00,FOXNEWSW,27,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/1080,"FIXING AMERICA S BIG TECH DYSTOPIA\n» JEREMY WEINSTEIN | \""SYSTEM ERROR\"" CO-AUTHOR\n~ SHOULD THE GOVERNMENT BREAK UP BIG TECH?. . TSR USSR N 2 -. . . . TELL US ON TWITTER:..."
2021-10-18 01:18:00,MSNBCW,13,MSNBCW_20211018_010000_Ayman/start/1080,| CHICAGO SKY WIN TEAM'S FIRST WNBA CHAMPIONSHIP
2021-10-18 01:19:00,FOXNEWSW,23,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/1140,FIXING AMERICA S BIG TECH DYSTOPIA
2021-10-18 01:22:00,MSNBCW,4,MSNBCW_20211018_010000_Ayman/start/1320,ABIVISNBC
2021-10-18 01:23:00,MSNBCW,30,MSNBCW_20211018_010000_Ayman/start/1380,". AS DEMS STRUGGLE TO PASS BILLS, STICKER SHOCK SETS IN\n“Yet, polling also shows that despite President Biden having introduced this proposal. . five months ago, a majority of Americans have..."
2021-10-18 01:24:00,MSNBCW,48,MSNBCW_20211018_010000_Ayman/start/1440,". AS BIDEN AGENDA STALLS, DEMS POINT FINGERS\nbe. opposed to the bill. But it is absurd that so many of them don't know what is in the. bill. . the modem history of our country...."
2021-10-18 01:25:00,MSNBCW,18,MSNBCW_20211018_010000_Ayman/start/1500,. DEMS POINT FINGERS AS BIDEN AGENDA STALLS\n. STICKER SHOCK SETS IN AS DEMS STRUGGLE TO PASS BILLS\nBRAD WOODHOUSE SENIOR ADVISER
2021-10-18 01:26:00,CNNW,8,CNNW_20211018_010000_Diana/start/1560,#DianaCNN
2021-10-18 01:27:00,CNNW,5,CNNW_20211018_010000_Diana/start/1620,*Vitamins C & E. Use as part of a healthy diet. © 2O21 Abbott
2021-10-18 01:27:00,MSNBCW,61,MSNBCW_20211018_010000_Ayman/start/1620,. DEMS POINT FINGERS AS BIDEN AGENDA STALLS
2021-10-18 01:28:00,FOXNEWSW,62,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/1680,"> LARRY KUDLOW | HOST OF \""KUDLOW\"" ON FBN"
2021-10-18 01:28:00,MSNBCW,53,MSNBCW_20211018_010000_Ayman/start/1680,". DEMS POINT FINGERS AS BIDEN AGENDA STALLS\nAUTHOR, 'BLACK MAGIC: WHAT BLACK. CHAD SANDERS LEADERS LEARNED FROM TRAUMA AND TRIUNPH"
2021-10-18 01:29:00,MSNBCW,36,MSNBCW_20211018_010000_Ayman/start/1740,"DEMS DEBATE THE FUTURE OF THE PARTY,. BEST WAY TO COMMUNICATE TO VOTERS\n. DEMS POINT FINGERS AS BIDEN AGENDA STALLS"
2021-10-18 01:30:00,BBCNEWS,34,,'Missionaries Kidnapped\nKerala deadly landslides
2021-10-18 01:30:00,FOXNEWSW,32,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/1800,BIDEN S WAR ON ENERGY
2021-10-18 01:30:00,MSNBCW,48,MSNBCW_20211018_010000_Ayman/start/1800,"DEMS DEBATE THE FUTURE OF THE PARTY,. BEST WAY TO COMMUNICATE TO VOTERS\nBRAD WOODHOUSE SENIOR ADVISER"
2021-10-18 01:31:00,BBCNEWS,14,,8[8[cIIH\n8[8[CIIHTY\n[8[8[cIIH
2021-10-18 01:31:00,MSNBCW,62,MSNBCW_20211018_010000_Ayman/start/1860,"DEMS DEBATE THE FUTURE OF THE PARTY,. BEST WAY TO COMMUNICATE TO VOTERS"
2021-10-18 01:32:00,MSNBCW,8,MSNBCW_20211018_010000_Ayman/start/1920,POLITICO. ANITA KUMAR SENIOR EDITOR
2021-10-18 01:33:00,MSNBCW,23,MSNBCW_20211018_010000_Ayman/start/1980,". JON STEWART: \""THE MEDIA DOES A. TERRIBLE JOB AT DE-ESCALATION\""\nAUTHOR, 'BLACK MAGIC: WHAT BLACK. CHAD SANDERS LEADERS LEARNED FROM TRAUMA AND TRIUNPH\nﬂ JON STEWART: \""THE MEDIA DOES A. TERRIBLE JOB..."
2021-10-18 01:34:00,FOXNEWSW,9,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2040,"nutrisystem.com/5O. . ount off full retail price. Initial purchase of first two months required. Redeem 5O% off shakes offer in checkout,. first shipment onlv. Auto-deliverv reauired Food charaed and shinped everv 4 weeks unless vou cancel\nyu're not satisfied with your first order, call to cancel within the first 14 days and send the remaining food back"
2021-10-18 01:34:00,MSNBCW,56,MSNBCW_20211018_010000_Ayman/start/2040,". JON STEWART: \""THE MEDIA DOES A. TERRIBLE JOB AT DE-ESCALATION\"
2021-10-18 01:35:00,FOXNEWSW,18,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2100,eliefFactor.com\nRelief Factor Customer:
2021-10-18 01:36:00,FOXNEWSW,9,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2160,“BIDEN ADMIN SHIFTS BLAME FOR SUPPLY CHAIN CHAOS\nAMERICANS STRUGGLING UNDER SUPPLY CHAIN CRUNCH\n> JEN PSAKI | WHITE HOUSE PRESS SECRETARY
2021-10-18 01:37:00,FOXNEWSW,60,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2220,EXPOSING THE SUPPLY CHAIN CRISIS' ROOT CAUSES
2021-10-18 01:39:00,FOXNEWSW,20,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2340,» SARA CARTER | FOX NEWS CONTRIBUTOR\nEXPOSING THE SUPPLY CHAIN CRISIS' ROOT CAUSES\n. . | > SARA CARTER | FOX NEWS CONTRIBUTOIi
2021-10-18 01:40:00,CNNW,7,CNNW_20211018_010000_Diana/start/2400,#DianaCNN
2021-10-18 01:40:00,FOXNEWSW,38,FOXNEWSW_20211018_010000_The_Next_Revolution_With_Steve_Hilton/start/2400,» SARA CARTER | FOX NEWS CONTRIBUTOR\nSTEVE AMERICA MUST DECOUPLE' FROM CHINA
