date_time_(UTC),channel,duration,https://archive.org/details/,text
2021-01-01 00:52:00,CNNW,3,CNNW_20210101_000000_Erin_Burnett_OutFront/start/3120,"JIMMY CARTER, ROCK & ROLL PRESIDENT\u201d PREMIERES SUNDAY AT 9P ET. . Douglas Brinkley History Professor, Rice University"
2021-01-01 00:52:00,MSNBCW,7,MSNBCW_20210101_000000_The_Rachel_Maddow_Show/start/3120,MARY TRUMP: \u201cPERFECTLY REASONABLE TO WORRY\u201d ABOUT. PEACEFUL TRANSITION OF POWER IF TRUMP LOSES
2021-01-01 00:58:00,CNNW,8,CNNW_20210101_000000_Erin_Burnett_OutFront/start/3480,NYC PREPARES FOR NEW YEAR'S EVE CELEBRATION LIKE NO OTHER
2021-01-01 00:58:00,FOXNEWSW,3,FOXNEWSW_20210101_000000_Who_Can_Forget/start/3480,A forstjudeorg gm: I. . 1-8OO-6O3-3199 L...
2021-01-01 01:01:00,FOXNEWSW,7,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/60,# GIITFFI n
2021-01-01 01:02:00,FOXNEWSW,4,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/120,WINNERS & LOSERS OF 2O2O. . \ufb01Tha EDIE. ammmm mm
2021-01-01 01:03:00,FOXNEWSW,7,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/180,WINNERS & LOSERS OF 2O2O\nl WINNERS & LOSERS OF 292O. . i' mm ansa a mam In :'qau\u2019mm
2021-01-01 01:04:00,FOXNEWSW,11,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/240,WINNERS & LOSERS OF 2O2O
2021-01-01 01:05:00,BBCNEWS,8,BBCNEWS_20210101_010000_BBC_World_News/start/300,UK outside the EU. UK and EU agreed a post-transition deal on 24 December
2021-01-01 01:06:00,BBCNEWS,4,BBCNEWS_20210101_010000_BBC_World_News/start/360,UK outside the EU. UK Laban! Party: A thin deal is better than no deal
2021-01-01 01:07:00,BBCNEWS,5,BBCNEWS_20210101_010000_BBC_World_News/start/420,UK outside the EU. . EU-UK deal sets out a new business and security relationship
2021-01-01 01:08:00,BBCNEWS,8,BBCNEWS_20210101_010000_BBC_World_News/start/480,UK outside the EU. UK and EU agreed a post-transition deal on 24 December\nUK outside the EU. . UK has left the EU's single market and cusmms union
2021-01-01 01:08:00,FOXNEWSW,7,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/480,WINNERS & LOSERS OF 2O2O. . C13\u201c! )'IH'H :Hw gm
2021-01-01 01:09:00,BBCNEWS,4,BBCNEWS_20210101_010000_BBC_World_News/start/540,UK outside the EU. . French President: Despiie Brexil. Britain remains a 'friend Hi ally'
2021-01-01 01:10:00,BBCNEWS,7,BBCNEWS_20210101_010000_BBC_World_News/start/600,UK outside the EU. UK Parliament backed deal in high-speed process on Wednesday\nUK outside the EU. . EU-UK deal sets out a new business and security relationship
2021-01-01 01:11:00,BBCNEWS,13,BBCNEWS_20210101_010000_BBC_World_News/start/660,UK outside the EU. UK has left the EU's single market and customs union
2021-01-01 01:12:00,FOXNEWSW,11,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/720,WINNERS & LOSERS OF 2O2O
2021-01-01 01:13:00,BBCNEWS,13,BBCNEWS_20210101_010000_BBC_World_News/start/780,"FhiefExegutive, UCLH"
2021-01-01 01:15:00,MSNBCW,3,MSNBCW_20210101_010000_The_Way_I_See_It/start/900,White House Photographer
2021-01-01 01:22:00,FOXNEWSW,12,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1320,".. V .,,, ,,,,, ..,' _. WAS 2O2O THE WORST YEAR EVER?"
2021-01-01 01:23:00,FOXNEWSW,12,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1380,I WAS 2O2O THE WORST YEAR EVER?. . i [Daiqm\ufb02\u2019lnmm
2021-01-01 01:27:00,CNNW,9,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/1620,PAI II LABtLLI: '
2021-01-01 01:27:00,FOXNEWSW,6,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1620,'W\ufb01. . ConnerFithEcom 1 -8OO-364-591 2
2021-01-01 01:29:00,FOXNEWSW,4,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1740,www.GetCupCall.com. . 1 -8OO-793-5954
2021-01-01 01:30:00,FOXNEWSW,7,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1800,SEN PERDUE QUARANTINES AFTER COVID- I9 EXPOSURE. . rm NEWS HO1
2021-01-01 01:33:00,FOXNEWSW,11,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/1980,' MEMORABLE MOMENTS OF 2O2O. . } xu\u00e9\ufb01lcmwmhx
2021-01-01 01:34:00,FOXNEWSW,7,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/2040,MEMORABLE MOMENTS OF 2O2O. . ' ' mm 5.5.933 Gum m NP law
2021-01-01 01:37:00,MSNBCW,9,MSNBCW_20210101_010000_The_Way_I_See_It/start/2220,"According to DHHS, taking HIV treatment every day and getting to and stayir. for 6 months prevents transmitting HIV through sex.\nTell your doctor right away about any symptoms you have while taking"
2021-01-01 01:41:00,CNNW,5,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/2460,"COUIEDOWN. Ill 2621 h u 'O Amir I2... An...\""- \ufb01lmirhanamallr"
2021-01-01 01:42:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/2520,couul'nown. o
2021-01-01 01:42:00,FOXNEWSW,8,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/2520,g ARE YOU A BE'ITER OR WORSE PERSON AFTER 2O2O?
2021-01-01 01:43:00,CNNW,5,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/2580,coulll'nowu. o. . . . . . . . . . . . II 2621. . . . I 5% Tarri Mr\ufb02arru fr'hi-Imrnarru
2021-01-01 01:44:00,FOXNEWSW,6,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/2640,a @GregGuffelclShow
2021-01-01 01:49:00,FOXNEWSW,9,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/2940,NEW YEAR'S RESOLUTIONS. . as a\u201d mam
2021-01-01 01:53:00,FOXNEWSW,5,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/3180,NEW YEAR' 5 RESOLUTIONS. . T'u Elma a Gummy QM
2021-01-01 01:54:00,FOXNEWSW,10,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/3240,NEW YEAR'S RESOLUTIONS
2021-01-01 01:59:00,FOXNEWSW,9,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/3540,( The GDFC'. GIITFFII') CHOW \\
2021-01-01 02:00:00,FOXNEWSW,6,FOXNEWSW_20210101_010000_The_Greg_Gutfeld_Show/start/3600,"\u00a92O2O Fox News Network, LLC. All Rights Reserved."
2021-01-01 02:01:00,FOXNEWSW,6,FOXNEWSW_20210101_020000_The_Five/start/60,AMERICANS PREPARE TO RING IN THE NEW YEAR\nLAUREN BLANCHARD
2021-01-01 02:04:00,FOXNEWSW,9,FOXNEWSW_20210101_020000_The_Five/start/240,:RUNOFFSTE'. . AMERICANS PREPARE TO RING IN THE NEW YEAR_. . mama\u2014\u2014
2021-01-01 02:05:00,BBCNEWS,4,BBCNEWS_20210101_020000_BBC_News/start/300,UK outside the EU. . UK now outside EU's single market and customs union
2021-01-01 02:06:00,BBCNEWS,4,BBCNEWS_20210101_020000_BBC_News/start/360,UK has le\ufb02 EU. . French President: Despite Brexii. Britain remains a 'friend 81 ally'
2021-01-01 02:07:00,BBCNEWS,7,BBCNEWS_20210101_020000_BBC_News/start/420,UK has left EU. . EU-UK deal sets out a new business and security relationship
2021-01-01 02:08:00,BBCNEWS,4,BBCNEWS_20210101_020000_BBC_News/start/480,UK has le\ufb02 EU. . UK now outside EU's single market and customs union
2021-01-01 02:08:00,FOXNEWSW,6,FOXNEWSW_20210101_020000_The_Five/start/480,COUNTING DOWN TO 2O21
2021-01-01 02:09:00,BBCNEWS,8,BBCNEWS_20210101_020000_BBC_News/start/540,UK has left EU. . French President: Despite Brexii. Britain remains a 'friend 81 ally'
2021-01-01 02:10:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/4200,vnl\\v I\u2014I\u2014 .uv-unnu. . BASKIN BASKIN
2021-01-01 02:11:00,BBCNEWS,4,BBCNEWS_20210101_020000_BBC_News/start/660,UK has left EU. . UK now outside EU's single market and customs union
2021-01-01 02:12:00,BBCNEWS,7,BBCNEWS_20210101_020000_BBC_News/start/720,EB. NEWS
2021-01-01 02:15:00,FOXNEWSW,6,FOXNEWSW_20210101_020000_The_Five/start/900,STIMULUS SHOWDOWN. TRUMP RETURNS TO DC EARLY AS:$2K CHECKS HANG IN BALANCE
2021-01-01 02:19:00,CNNW,3,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/4740,coullljvown
2021-01-01 02:21:00,CNNW,6,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/4860,Cutest Baby Allve I-ace-U\ufb01
2021-01-01 02:22:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/4920,"21/ U es =ay- ' Ive ace-O '. . . . . . : 3. ll _. u :3: Ilaith than.\"" mllaifIICIua-'lnu"
2021-01-01 02:24:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/5040,"II 2 21 u.-. . . . . . , Dnn\u00e9lnnn (thnnnlnna RI"
2021-01-01 02:26:00,FOXNEWSW,12,FOXNEWSW_20210101_020000_The_Five/start/1560,PERDUE IN QUARANTINE AFTER POSSIBLE COVID EXPOSURE. . WWW
2021-01-01 02:27:00,FOXNEWSW,9,FOXNEWSW_20210101_020000_The_Five/start/1620,JOHN BURKE. PERDUE FOR SENATE COMMUNICATIONS DIRECTOR
2021-01-01 02:28:00,FOXNEWSW,14,FOXNEWSW_20210101_020000_The_Five/start/1680,"BALANCE OF POWER AT STAKE. TRUMP, BIDEN TO HOLD DUELING GA RALLIES MONDAY"
2021-01-01 02:31:00,FOXNEWSW,11,FOXNEWSW_20210101_020000_The_Five/start/1860,SENATE CANDIDATES RAMP UP ATIACKS IN GA RUNOFFS_ \u00abwows. . _ 5mm coups:. m
2021-01-01 02:32:00,FOXNEWSW,10,FOXNEWSW_20210101_020000_The_Five/start/1920,:RUNOSFNFS'. . COUNTDOWN TO GEORGIA RUNOFFS_
2021-01-01 02:33:00,CNNW,9,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/5580,Dthb & |V|I:KU
2021-01-01 02:37:00,FOXNEWSW,9,FOXNEWSW_20210101_020000_The_Five/start/2220,"CUOMO'S COVID HYPOCRISY. GOVERNOR OKAYS BILLS FANS, INDOOR DINING STILL BANNED"
2021-01-01 02:47:00,FOXNEWSW,3,FOXNEWSW_20210101_020000_The_Five/start/2820,HILARIA'S HERITAGE :-. . . . . . ALEC BALDWIN'S WIFE ACCUSED OF FAKING SPANISH HERITAGE _
2021-01-01 02:50:00,FOXNEWSW,5,FOXNEWSW_20210101_020000_The_Five/start/3000,' EMOTIONAL SUPPORT ANIMAL BAN W A. ALASKAAIRLINES moms FIRSTTOANNOUNCE STARIOF BAN _
2021-01-01 03:00:00,FOXNEWSW,4,FOXNEWSW_20210101_020000_The_Five/start/3600,I BECKY HAMMON BECOMES NBA'S FIRST FEMALE HEAD COACH
2021-01-01 03:04:00,CNNW,12,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/7440,"IL: I n...\u201d UVLULI\\I. \""A Late Show with Ste hen Colbert\"
2021-01-01 03:05:00,BBCNEWS,6,BBCNEWS_20210101_030000_BBC_News/start/300,UK has left EU. . UK now outside EU's single market and customs union\nUK has left EU. UK and EU agreed a post-transiiinn deal on 24 December
2021-01-01 03:06:00,BBCNEWS,10,BBCNEWS_20210101_030000_BBC_News/start/360,UK has le\ufb02 EU. . French President: Despite Brexil. Britain remains a 'friend 81 ally'
2021-01-01 03:07:00,BBCNEWS,8,BBCNEWS_20210101_030000_BBC_News/start/420,UK has le\ufb02 EU. . EU-UK deal sets out a new business and security relationship
2021-01-01 03:09:00,BBCNEWS,9,BBCNEWS_20210101_030000_BBC_News/start/540,"UK has left EU. UK Laban\"" Party: A thin deal is better than no deal"
2021-01-01 03:10:00,BBCNEWS,4,BBCNEWS_20210101_030000_BBC_News/start/600,UK has left EU. UK Parliament backed deal in high-speed process on Wednesday
2021-01-01 03:18:00,BBCNEWS,9,BBCNEWS_20210101_030000_BBC_News/start/1080,. [MI NEWS
2021-01-01 03:21:00,CNNW,5,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/8460,"COUIIIDOWN .. IE h] I. Q Andi\"" Inn-Ian mama-mu;"
2021-01-01 03:30:00,CNNW,3,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/9000,THEBARNESFIRM.COM (8OO) 8OO-OOOO
2021-01-01 03:34:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/9240,PI I BULL
2021-01-01 03:35:00,FOXNEWSW,9,FOXNEWSW_20210101_030000_Who_Can_Forget/start/2100,JOIN NOW AT. FOX. . j FOXNATION.COM
2021-01-01 03:48:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/10080,COUNTDOWN . . . umps er Ire. Ill 2621 I! I Ali Gaul: Hal-inn (mm-hath\u201c.
2021-01-01 04:01:00,FOXNEWSW,11,FOXNEWSW_20210101_040000_The_Greg_Gutfeld_Show/start/60,Th9 GPFG GIITFFID SHOW
2021-01-01 04:05:00,FOXNEWSW,7,FOXNEWSW_20210101_040000_The_Greg_Gutfeld_Show/start/300,WINNERS & LOSERS OF 2O2O. . EKG-W: V min
2021-01-01 04:15:00,CNNW,3,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/11700,couutgown. \u201cIE \u201cI u i. Dalllnnnnu (mom-Indy.\
2021-01-01 04:18:00,CNNW,4,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/11880,couu Down. . ||2\u00b021
2021-01-01 04:19:00,CNNW,5,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/11940,countoown. . . . I 3 nnknrah 7nrilln mdahnrahvnrilln
2021-01-01 04:22:00,FOXNEWSW,13,FOXNEWSW_20210101_040000_The_Greg_Gutfeld_Show/start/1320,"~ ' -\""I o\""\""\""-' _. WAS 2O2O THE WORST YEAR EVER?"
2021-01-01 04:30:00,CNNW,6,CNNW_20210101_010000_New_Years_Eve_Live_with_Anderson_Cooper_and_Andy_Cohen/start/12600,DO NOTHING FO R. . 3O SECONDS
2021-01-01 04:32:00,MSNBCW,9,MSNBCW_20210101_030000_The_Way_I_See_It/start/5520,833 2 OWNING OW!
2021-01-01 04:35:00,FOXNEWSW,9,FOXNEWSW_20210101_040000_The_Greg_Gutfeld_Show/start/2100,MEMORABLE MOMENTS OF 2O2O. . ' {.3} a HIT\u2014m
