date_time_(UTC)	channel	duration	https://archive.org/details/	text
2020-12-29 00:40:00	CNNW	5	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2400	BIDEN: WE'VE HAD TRANSITION \"ROADBLOCKS\" FROM TRUMP APPOINTEES
2020-12-29 00:41:00	CNNW	8	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2460	ONE-ON-ONE WITH ALEXANDER VINDMAN. . Lt. Col, Alexander Vindman (Bet) Former European Affairs Director at the National Security Councii
2020-12-29 00:42:00	CNNW	9	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2520	ONE-ON-ONE WITH ALEXANDER VINDMAN
2020-12-29 00:43:00	CNNW	8	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2580	Lt. Col. AlexanderVindman (Ret) I Key witness in Trump's impeachment trial\nBIDEN ACCUSES MEMBERS OF TRUMP ADMIN. OF TRANSITION. \"ROADBLOCKS,\" SAYS IT'S NOTHING SHORT OF \"IRRESPONSIBILITY\
2020-12-29 00:44:00	FOXNEWSW	8	FOXNEWSW_20201229_000000_The_Story_With_Martha_MacCallum/start/2640	VIRAL VIDEO DESTROYS STUDENT'S COLLEGE PLANS. . \\ TheStorv\u00a9fnxnewnAcom \\
2020-12-29 00:45:00	CNNW	8	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2700	BIDEN ACCUSES MEMBERS OF TRUMP ADMIN. OF TRANSITION. \"ROADBLOCKS,\" SAYS IT'S NOTHING SHORT OF \"IRRESPONSIBILITY\
2020-12-29 00:46:00	FOXNEWSW	10	FOXNEWSW_20201229_000000_The_Story_With_Martha_MacCallum/start/2760	STUDENT FORCED TO WITHDRAW FROM COLLEGE. AFTER OLD VIDEO SHOWS HER USING RACIAL SLUR. . Th eStorv@foxn awn . com
2020-12-29 00:49:00	CNNW	13	CNNW_20201229_000000_Erin_Burnett_OutFront/start/2940	HOUSE VOTES TO OVERRIDE TRUMP'S DEFENSE BILL VETO, WITH. 1O9 REPUBLICANS SIDING WITH DEMOCRATS IN REBUKE OF TRUMP
2020-12-29 00:49:00	FOXNEWSW	7	FOXNEWSW_20201229_000000_The_Story_With_Martha_MacCallum/start/2940	STUDENT FORCED TO WITHDRAW FROM COLLEGE. AFTER OLD VIDEO SHOWS HER USING RACIAL SLUR. . the storv with Martha. Macaallum
2020-12-29 00:50:00	CNNW	5	CNNW_20201229_000000_Erin_Burnett_OutFront/start/3000	Lt. Col. AlexanderVindman (Ret) I Key witness in Trump's impeachment hearings
2020-12-29 00:51:00	CNNW	4	CNNW_20201229_000000_Erin_Burnett_OutFront/start/3060	ONE-ON-ONE WITH ALEXANDER VINDMAN
2020-12-29 00:51:00	FOXNEWSW	8	FOXNEWSW_20201229_000000_The_Story_With_Martha_MacCallum/start/3060	. CRITICAL RACE THEORY |N AMERICAN ACADEMIA. . \\ TheStorv\u00a9foxnewnAcom '\\
2020-12-29 00:57:00	CNNW	11	CNNW_20201229_000000_Erin_Burnett_OutFront/start/3420	TRUMP TO HOLD RALLY IN GEORGIA ON EVE OF SENATE RUNOFFS
2020-12-29 00:58:00	CNNW	6	CNNW_20201229_000000_Erin_Burnett_OutFront/start/3480	CANDIDATES TURNING TO RELIGION TO WIN GA RUNOFF RACES
2020-12-29 00:58:00	FOXNEWSW	5	FOXNEWSW_20201229_000000_The_Story_With_Martha_MacCallum/start/3480	i HOUSE VOTES TO INCREASE STIMULUS CHECKS TO $2,OOO. . W
2020-12-29 01:01:00	CNNW	7	CNNW_20201229_010000_Anderson_Cooper_360/start/60	GAMBLING WITH DOLLARS, AND LIVES
2020-12-29 01:01:00	FOXNEWSW	4	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/60	'\u2014. HOUSE PASSES BILL TO HIKE STIMULUS PAYMENTS. . < T \u00abIf; KER CARY SON tonight :'Qrmau-A'r
2020-12-29 01:03:00	BBCNEWS	5	BBCNEWS_20201229_010000_BBC_World_News/start/180	Biden security dispute. Joe Biden says his team 'not getting key information'\nBiden security dispute. US president elect called obstruction 'irresponsible'
2020-12-29 01:04:00	BBCNEWS	9	BBCNEWS_20201229_010000_BBC_World_News/start/240	Biden security dispute. Biden camp denies agreeing m transition talks pause
2020-12-29 01:05:00	BBCNEWS	7	BBCNEWS_20201229_010000_BBC_World_News/start/300	Biden security dispute. Acting Secretary of Defense says pause 'mutually agreed'
2020-12-29 01:05:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/300	HOUSE PASSES BILL FOR BIGGER COVID RELIEF CHECK. SUPPORTED BY TRUMP, OPPOSED BY SENATE GOP
2020-12-29 01:06:00	CNNW	9	CNNW_20201229_010000_Anderson_Cooper_360/start/360	I I V | -. . Rep. Adam Kinzinger (R) Illinois
2020-12-29 01:07:00	CNNW	13	CNNW_20201229_010000_Anderson_Cooper_360/start/420	HOUSE PASSES BILL FOR BIGGER COVID RELIEF CHECK. SUPPORTED BY TRUMP, OPPOSED BY SENATE GOP
2020-12-29 01:08:00	FOXNEWSW	13	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/480	, I: \u2014. I VACCINATIONS: YOUNG OUTPACE ELDERLY IN SOME STATES
2020-12-29 01:10:00	CNNW	14	CNNW_20201229_010000_Anderson_Cooper_360/start/600	I I V | -. . Rep. Adam Kinzinger (R) Illinois
2020-12-29 01:11:00	FOXNEWSW	13	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/660	';\u00bb'.V IV--.-.-'- 'V-.. LORD FAUCI ADMITS TO DELIBERATELY. MOVING THE GOALPOSTS ON HERD IMMUNITY
2020-12-29 01:12:00	BBCNEWS	12	BBCNEWS_20201229_010000_BBC_World_News/start/720	Coronavirus: South Korea. Cases of UK variant con\ufb01rmed in South Korea
2020-12-29 01:13:00	BBCNEWS	12	BBCNEWS_20201229_010000_BBC_World_News/start/780	Loujain al-Hathloul
2020-12-29 01:13:00	FOXNEWSW	8	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/780	A 'z\" -' l'-\"o- p 'l' -I'o-. LORD FAUCI ADMITS TO DELIBERATELY. MOVING THE GOALPOSTS ON HERD IMMUNITY
2020-12-29 01:15:00	CNNW	10	CNNW_20201229_010000_Anderson_Cooper_360/start/900	HOUSE PASSES BILL FOR BIGGER COVID RELIEF CHECK. SUPPORTED BY TRUMP, OPPOSED BY SENATE GOP
2020-12-29 01:15:00	FOXNEWSW	12	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/900	'L'VI' l\"\"O' I'l' -I-o'. OREGON: NEARLY 2,OOO PEOPLE UNDER 3O HAVE. RECEIVED VACCINE VS JUST 5OO PEOPLE OVER 7O
2020-12-29 01:16:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/960	Rick Santorum l (R) Former US. Senator, Pennsylvania
2020-12-29 01:16:00	FOXNEWSW	8	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/960	I THE TRUTH ABOUT ASYMPTOMATIC SPREAD
2020-12-29 01:17:00	CNNW	12	CNNW_20201229_010000_Anderson_Cooper_360/start/1020	HOUSE PASSES BILL FOR BIGGER COVID RELIEF CHECK. SUPPORTED BY TRUMP, OPPOSED BY SENATE GOP
2020-12-29 01:17:00	FOXNEWSW	10	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/1020	WUI-IAN STUDY OF IO MILLION PEOPLE FOUND. NO EVIDENCE OF ASYMPTOMATIC TRANSMISSION
2020-12-29 01:18:00	BBCNEWS	9	BBCNEWS_20201229_010000_BBC_World_News/start/1080	Saudi activist Loujain al-Hathloul jailed. She was detained in 2O1 B after campaign for women\u2019s right in drive\nSaudi activist Loujain al-Hathloul jailed. Prominent Saudi activist jailed for more than five years
2020-12-29 01:19:00	BBCNEWS	6	BBCNEWS_20201229_010000_BBC_World_News/start/1140	Saudi activist Loujain al-Hathloul jailed. She wasdeiained in 2O18 a\ufb02er campaign for women\u2019s righi to drive
2020-12-29 01:20:00	CNNW	9	CNNW_20201229_010000_Anderson_Cooper_360/start/1200	GOP CONGRESSMAN SUES PENCE OVER ELECTION CERTIFICATION,. PART OF LAST DITCH EFFORT TO OVERTURN BIDEN'S WIN
2020-12-29 01:21:00	CNNW	5	CNNW_20201229_010000_Anderson_Cooper_360/start/1260	BIDEN: TRANSITION TEAM HAS \"ENCOUNTERED. ROADBLOCKS\u201c FROM TRUMP APPOINTEES
2020-12-29 01:22:00	CNNW	8	CNNW_20201229_010000_Anderson_Cooper_360/start/1320	Rick Santorum I (R) Former U.S. Senator, Pennsylvania
2020-12-29 01:23:00	CNNW	12	CNNW_20201229_010000_Anderson_Cooper_360/start/1380	BIDEN: TRANSITION TEAM HAS \"ENCOUNTERED. ROADBLOCKS\u201c FROM TRUMP APPOINTEES
2020-12-29 01:24:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/1440	NEW HIGH FOR COVID HOSPITALIZATIONS, MORE. THAN 121,OOO; NATION PASSES 19 MILLION TOTAL CASES
2020-12-29 01:25:00	FOXNEWSW	8	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/1500	TEEN DIGS UP OLD VIDEO OF CLASSNIATE USING RACIAL. SLUR TO HARM HER CHANCES OF GE'ITING INTO COLLEGE\nNYT APPLAUDS TEENAGER FOR USING OLD. VIDEO TO GET REVENGE ON CLASSMATE
2020-12-29 01:26:00	FOXNEWSW	8	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/1560	REGRETFUL YOUNG WOMAN PUNISHED BY THE. RAGE MOB FOR STUPID THING SHE SAID YEARS AGO
2020-12-29 01:29:00	CNNW	10	CNNW_20201229_010000_Anderson_Cooper_360/start/1740	I '1'. . Dr. Leana Wen I an Medical Analyst
2020-12-29 01:30:00	BBCNEWS	12	BBCNEWS_20201229_010000_BBC_World_News/start/1800	\"uauy L'OVICl-N cases
2020-12-29 01:30:00	CNNW	5	CNNW_20201229_010000_Anderson_Cooper_360/start/1800	NEW HIGH FOR COVID HOSPITALIZATIONS, MORE. THAN 121,OOO; NATION PASSES 19 MILLION TOTAL CASES
2020-12-29 01:31:00	CNNW	11	CNNW_20201229_010000_Anderson_Cooper_360/start/1860	CDC: U.S. HAS ADMINISTRED MORE THAN 2.1 MILLION VACCINE DOSES;. TOP HEALTH OFFICIAL CALLS THAT \"PROBABLY AN UNDERESTIMATE\
2020-12-29 01:33:00	CNNW	12	CNNW_20201229_010000_Anderson_Cooper_360/start/1980	VACCINE ARRIVES AT NURSING HOME, SITE OF EARLY COVID OUTBREAK
2020-12-29 01:37:00	CNNW	8	CNNW_20201229_010000_Anderson_Cooper_360/start/2220	VACCINE ARRIVES AT NURSING HOME SITE OF EARLY COVID OUTBREAK. . Sara Sidner CN\\ National Correspondent
2020-12-29 01:38:00	FOXNEWSW	7	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/2280	' '-\"l' Il\"\"- ' IO'. PUNDITS HIRE PROFESSIONALS TO FILL THE. BOOKSHELVES BEHIND THEIR ZOOM SHOTS
2020-12-29 01:39:00	FOXNEWSW	6	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/2340	SELF- IMPORTANT & STUCK AT HOME. CABLE NEWS SNOBS ARE BUYING zoom PERSONALITIES. . ni-II ufnl M\u201d '1'\u201c m\u2019a :'m
2020-12-29 01:41:00	CNNW	7	CNNW_20201229_010000_Anderson_Cooper_360/start/2460	ABOUT $54OM TOTAL AD SPENDING IN CRUCIAL SENATE RACES
2020-12-29 01:42:00	CNNW	10	CNNW_20201229_010000_Anderson_Cooper_360/start/2520	ABOUT $54OM TOTAL AD SPENDING IN CRUCIAL SENATE RACES. . Jon Ossoff (D) Georgia Senate Candidate
2020-12-29 01:43:00	CNNW	3	CNNW_20201229_010000_Anderson_Cooper_360/start/2580	ABOUT $54OM TOTAL AD SPENDING IN CRUCIAL SENATE RACES
2020-12-29 01:45:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/2700	TWO CLOSE RACES IN GEORGIA MAY. DETERMINE WHICH PARTY CONTROLS SENATE
2020-12-29 01:46:00	CNNW	8	CNNW_20201229_010000_Anderson_Cooper_360/start/2760	TRUMP SCHEDULED TO ATTEND RALLY DAY BEFORE ELECTIONS. Jon Ossoff (D) Georgia Senate Candidate
2020-12-29 01:50:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/3000	INVESTIGATORS SEARCH FOR SUSPECT'S. MOTIVE IN CHRISTMAS DAY A'I'I'ACK
2020-12-29 01:55:00	CNNW	6	CNNW_20201229_010000_Anderson_Cooper_360/start/3300	Individual results may var
2020-12-29 01:57:00	FOXNEWSW	5	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/3420	SAN FRAN' 5 $5, OOO OUTDOOR- DINING GRANTS ARE. BEING PRIORITIZED FOR MINORITY-OWNED BUSINESSES
2020-12-29 01:58:00	CNNW	4	CNNW_20201229_010000_Anderson_Cooper_360/start/3480	HOUSE OVERRIDES TRUMP DEFENSE BILL VETO
2020-12-29 01:58:00	FOXNEWSW	6	FOXNEWSW_20201229_010000_Tucker_Carlson_Tonight/start/3480	NEEDLES BATHROOMS & BEER CANS. HOMELESS PEOPLE ARE TAKING OVER OUTDOOR DINING AREAS. . I < TUCKER CARLSGN tonight\u00bb Wmmkar
2020-12-29 02:01:00	CNNW	14	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/60	HOUSE VOTES TO OVERRIDE TRUMP'S DEFENSE BILL VETO;. PASSES BILL TO INCREASE STIMULUS CHECKS TO $2,OOO
2020-12-29 02:02:00	CNNW	6	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/120	U.S. HITS RECORD NUMBER OF COVID-19 HOSPITALIZATIONS;. PASSING 334,OOO TOTAL DEATHS SINCE PANDEMIC BEGAN
2020-12-29 02:03:00	CNNW	10	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/180	HOUSE VOTES TO OVERRIDE TRUMP'S DEFENSE BILL VETO. AND PASSES BILL TO INCREASE STIMULUS CHECKS TO $2,OOO
2020-12-29 02:04:00	BBCNEWS	7	BBCNEWS_20201229_020000_BBC_News/start/240	Biden security dispute. Trump Depanment of Defense 'paused' transition talks
2020-12-29 02:05:00	FOXNEWSW	3	FOXNEWSW_20201229_020000_Hannity/start/300	THE BALANCE OF POWER IN THE SENATE. TO BE DECIDED BY GEORGIA RUNOFFS
2020-12-29 02:06:00	BBCNEWS	4	BBCNEWS_20201229_020000_BBC_News/start/360	Biden security dispute. Joe Biden says his team 'not getting key information'
2020-12-29 02:08:00	CNNW	7	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/480	HOUSE VOTES TO OVERRIDE TRUMP'S DEFENSE BILL VETO
2020-12-29 02:09:00	CNNW	8	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/540	MJ Lee I CHI Political Correspondent
2020-12-29 02:09:00	FOXNEWSW	7	FOXNEWSW_20201229_020000_Hannity/start/540	THE FIGHT FOR ELECTION INTEGRITY w 3.. . REP JIM JORDAN. g m A; m
2020-12-29 02:10:00	CNNW	4	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/600	BIDEN SLAMS \"IRRESPONSIBILITY\" OF TRUMP OFFICIALS. PUTI'ING UP \"ROADBLOCKS\" TO HIS TRANSITION TEAM
2020-12-29 02:10:00	FOXNEWSW	9	FOXNEWSW_20201229_020000_Hannity/start/600	/ 4. LEWANDOWSKI AND IO55\u201c. m. . \u2014lm\ufb01-l_
2020-12-29 02:12:00	FOXNEWSW	5	FOXNEWSW_20201229_020000_Hannity/start/720	DARYL PARKS. o .A ' '. . FAR-LEFT GOVERNORS PLOT MORE lOCKDOWNS. . . . . . . . . 1
2020-12-29 02:13:00	CNNW	6	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/780	GOP CONGRESSMAN SUES PENCE OVER ELECTION CERTIFICATION,. PART OF LAST DITCH EFFORT TO OVERTURN BIDEN'S WIN
2020-12-29 02:13:00	FOXNEWSW	4	FOXNEWSW_20201229_020000_Hannity/start/780	COREY LEWANDOWSKI. FMR TRUMP 2O16 CAMPAIGN MANAGER
2020-12-29 02:15:00	FOXNEWSW	4	FOXNEWSW_20201229_020000_Hannity/start/900	| BLUE STATES DOUBLE DOWN ON ,f' .. DESTRUCTIVE LOCKDOWN POLICIES \u201dv 4. . JOEY JONES
2020-12-29 02:17:00	BBCNEWS	11	BBCNEWS_20201229_020000_BBC_News/start/1020	Saudi activist Loujain al-Hathloul jailed. Human righls groups have repeatedly called for her release
2020-12-29 02:17:00	CNNW	4	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1020	BIDEN: WE AREN'T GETTING THE INFORMATION. WE NEED FROM THE OUTGOING ADMINISTRATION
2020-12-29 02:18:00	FOXNEWSW	6	FOXNEWSW_20201229_020000_Hannity/start/1080	1' ). . HAMMITV SPECIAL
2020-12-29 02:19:00	BBCNEWS	7	BBCNEWS_20201229_020000_BBC_News/start/1140	Saudi activist Loujain al-Hathloul jailed. Charges included being in contact with groups hostile to Saudi Arabia
2020-12-29 02:20:00	BBCNEWS	5	BBCNEWS_20201229_020000_BBC_News/start/1200	Saudi activist Loujain al-Hathloul jailed. Human righis groups have repealedly called for her release
2020-12-29 02:21:00	CNNW	7	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1260	HOUSE VOTES TO OVERRIDE TRUMP'S DEFENSE BILL VETO. PASSES BILL TO INCREASE STIMULUS CHECKS TO $2,OOO
2020-12-29 02:23:00	BBCNEWS	3	BBCNEWS_20201229_020000_BBC_News/start/1380	Gaming during a pandemic. Pandemic lockduwns prompted boost for gaming industry
2020-12-29 02:24:00	BBCNEWS	4	BBCNEWS_20201229_020000_BBC_News/start/1440	Gaming during a pandemic. Nintendo saw profits soar by 4OO% in \ufb01scal \ufb01rst quaner
2020-12-29 02:24:00	CNNW	12	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1440	BIDEN SLAMS \"IRRESPONSIBILITY\" OF TRUMP OFFICIALS. PUTI'ING UP \"ROADBLOCKS\" TO HIS TRANSITION TEAM
2020-12-29 02:25:00	CNNW	6	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1500	TRUMP GOLFS IN FLORIDA AS CONGRESS GRAPPLES WITH FALLOUT. FROM HIS COVID RELIEF BILL DELAY AND DEFENSE BILL VETO
2020-12-29 02:26:00	CNNW	9	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1560	TRUMP AND ALLIES HOPE TO OVERTURN ELECTION IN CONGRESS NEXT WEEK
2020-12-29 02:28:00	BBCNEWS	8	BBCNEWS_20201229_020000_BBC_News/start/1680	. Wednesday '
2020-12-29 02:31:00	CNNW	7	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/1860	U.S. HITS RECORD NUMBER OF COVlD-19 HOSPITALIZATIONS;. T.S.A. ANNOUNCES ALMOST 1.3M PEOPLE FLEW YESTERDAY
2020-12-29 02:32:00	FOXNEWSW	5	FOXNEWSW_20201229_020000_Hannity/start/1920	THE DANGERS OF \"CANCEL CULTURE\" EXPOSED @ '1. . JOEY JONES
2020-12-29 02:33:00	FOXNEWSW	3	FOXNEWSW_20201229_020000_Hannity/start/1980	THE DANGERS OF\"CANCELCULTURE\" EXPOSED W A. . GREGG JAIRETI'. \u2014 m _
2020-12-29 02:34:00	CNNW	4	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/2040	CDC SAYS ONLY 2.1M OF THE 11M TOTAL VACCINES. DISTRIBUTED HAVE BEEN ADMINISTERED
2020-12-29 02:40:00	CNNW	14	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/2400	BIDEN ACCUSES TRUMP APPOINTEES OF OBSTRUCTING. HIS TRANSITION TEAM ON NATIONAL SECURITY ISSUES
2020-12-29 02:43:00	CNNW	8	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/2580	HOUSE VOTES TO OVERRlDE TRUMP'S DEFENSE BILL VETO. . James Clapper Former Director of National Intelligence
2020-12-29 02:46:00	FOXNEWSW	5	FOXNEWSW_20201229_020000_Hannity/start/2760	SlimFacf rnm
2020-12-29 02:47:00	CNNW	8	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/2820	POLICE RELEASE NEW BODY CAM VIDEO OF NASHVILLE BOMBING
2020-12-29 02:50:00	CNNW	5	CNNW_20201229_020000_CNN_Tonight_with_Don_Lemon/start/3000	POLICE RELEASE BODY CAM VIDEO OF NASHVILLE CHRISTMAS. DAY BOMBING AS OFFICIALS SEARCH FOR POSSIBLE MOTIVE
