date_time_(UTC)	channel	duration	https://archive.org/details/	text
2020-12-22 00:06:00	CNNW	7	CNNW_20201222_000000_Erin_Burnett_OutFront/start/360	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS. . Col. Lawrence Wilkerson (Ret) Fmr. Chief of Staff to Colin Powell
2020-12-22 00:07:00	CNNW	13	CNNW_20201222_000000_Erin_Burnett_OutFront/start/420	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS;. SOURCE ON OUTSIDE ADVISERS INFLUENCING TRUMP: \"IT'S SCARY\u201c
2020-12-22 00:07:00	FOXNEWSW	7	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/420	BARR KEEPS FOCUS ON INVESTIGATION OF INVESTIGATORS torsik.
2020-12-22 00:07:00	MSNBCW	10	MSNBCW_20201222_000000_The_ReidOut/start/420	ONE-UN-UNE WITH VP-ELECT KAMALA HARRIS
2020-12-22 00:08:00	CNNW	8	CNNW_20201222_000000_Erin_Burnett_OutFront/start/480	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS. Ben Ginsberg Former National Counsel to Bush-Cheney campaigns, 2OOO & 2OO4
2020-12-22 00:08:00	MSNBCW	4	MSNBCW_20201222_000000_The_ReidOut/start/480	VP-ELECT KAMALA HARRIS ON GEORGIA SENATE RUNOFFS
2020-12-22 00:09:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/540	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS;. SOURCE ON OUTSIDE ADVISERS INFLUENCING TRUMP: \"IT'S SCARY\u201c
2020-12-22 00:09:00	MSNBCW	7	MSNBCW_20201222_000000_The_ReidOut/start/540	ONE-ON-DNE WITH VP\u2014ELECT KAMALA HARRIS
2020-12-22 00:10:00	CNNW	5	CNNW_20201222_000000_Erin_Burnett_OutFront/start/600	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS. . Michael Flynn Former National Security Adviser
2020-12-22 00:10:00	MSNBCW	11	MSNBCW_20201222_000000_The_ReidOut/start/600	ONE-UN-UNE WITH VP-ELECT KAMALA HARRIS
2020-12-22 00:11:00	BBCNEWS	5	BBCNEWS_20201222_000000_BBC_World_News/start/660	New coronavirus variant. A similar variant that has emerged in South Africa
2020-12-22 00:11:00	CNNW	11	CNNW_20201222_000000_Erin_Burnett_OutFront/start/660	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS. . Col. Lawrence Wilkerson (Ret) Member, National Task Force on Election Crises\nTRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS;. SOURCE: TRUMP APPEARS \"OBSESSED\" WITH SCENARIOS TO OVERTURN LOSS
2020-12-22 00:12:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/720	TRUMP MEETS WITH LAWMAKERS TO PUSH ELECTION FRAUD CLAIMS;. SOURCE: TRUMP APPEARS \"OBSESSED\" WITH SCENARIOS TO OVERTURN LOSS
2020-12-22 00:12:00	FOXNEWSW	13	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/720	BARR. NO REASON FOR HUNTER BIDEN SPECIAL COUNSEL towi.
2020-12-22 00:12:00	MSNBCW	9	MSNBCW_20201222_000000_The_ReidOut/start/720	ONE-ON-DNE WITH VP\u2014ELECT KAMALA HARRIS
2020-12-22 00:13:00	MSNBCW	14	MSNBCW_20201222_000000_The_ReidOut/start/780	VP-ELECT HARRIS URGES AMERICANS TO GET VACCINATED
2020-12-22 00:14:00	FOXNEWSW	12	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/840	:PSAKI BIDEN WON'T DISCUSS HUNTERWITH AG HOPEFULS stOPY\u00a3.. . WWW-7mm-
2020-12-22 00:14:00	MSNBCW	12	MSNBCW_20201222_000000_The_ReidOut/start/840	ONE-UN-DNE WITH VP-ELEGT KAMALA HARRIS
2020-12-22 00:15:00	MSNBCW	7	MSNBCW_20201222_000000_The_ReidOut/start/900	VP-ELECT KAMAlA HARRISON RESISTANCE TO VACCINATION
2020-12-22 00:16:00	CNNW	10	CNNW_20201222_000000_Erin_Burnett_OutFront/start/960	)UT NEXT
2020-12-22 00:17:00	MSNBCW	9	MSNBCW_20201222_000000_The_ReidOut/start/1020	ONE-UN-ONE WITH VP-ELECT KAMALA HARRIS
2020-12-22 00:18:00	BBCNEWS	9	BBCNEWS_20201222_000000_BBC_World_News/start/1080	EH. NEWS
2020-12-22 00:18:00	CNNW	6	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1080	Tell your doctor if you have a history of blood clots. a
2020-12-22 00:21:00	BBCNEWS	6	BBCNEWS_20201222_000000_BBC_World_News/start/1260	Kremlin anger over Navainy phone call tape. Russian secret agent reveals details of poisoning incident
2020-12-22 00:21:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1260	SOURCES: WH WEIGHING TESTING REQUIREMENT FOR TRAVELERS FROM. UK AS NEW COVID VARIANT SPARKS FEARS; U.S. TOPS 18M CASES
2020-12-22 00:21:00	FOXNEWSW	7	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/1260	i GEORGIA RUNOFFS TO DETERMINE CONTROL OF SENATE. . [Wm\u2014\u2014
2020-12-22 00:22:00	BBCNEWS	6	BBCNEWS_20201222_000000_BBC_World_News/start/1320	EH. NEWS
2020-12-22 00:23:00	BBCNEWS	8	BBCNEWS_20201222_000000_BBC_World_News/start/1380	US Vaccines. VP-elect Kamala Harris receives her shot nex' week\nUS Vaccines. Theeelevised vaccination happened in Delaware
2020-12-22 00:24:00	BBCNEWS	10	BBCNEWS_20201222_000000_BBC_World_News/start/1440	US Vaccines. Incoming first lady Jili Biden also received her \ufb01rst dose of P\ufb01zer vaccine\nUS Vaccines. US President-elect Joe Biden receives his \ufb01rst P\ufb01zer shot
2020-12-22 00:25:00	BBCNEWS	12	BBCNEWS_20201222_000000_BBC_World_News/start/1500	EB. NEWS
2020-12-22 00:25:00	CNNW	5	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1500	U.S. TOPS 18 MILLION COVID CASES; 2O MILLION VACCINATIONS. EXPECTED BY YEAR'S END MAY GO INTO EARLY 2O21
2020-12-22 00:25:00	MSNBCW	9	MSNBCW_20201222_000000_The_ReidOut/start/1500	VP\u2014ElEBT KAMALA HARRIS ON POLICING REFORMS & VOTING RIGHTS
2020-12-22 00:26:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1560	U.S. SURPASSES 18 MILLION CORONAVIRUS CASES. . Dr. Ashish Jha Dean, Brown University School of Public Health\nU.S. TOPS 18 MILLION COVID CASES; 2O MILLION VACCINATIONS. EXPECTED BY YEAR'S END MAY GO INTO EARLY 2O21
2020-12-22 00:27:00	CNNW	6	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1620	U.S. SURPASSES 18 MILLION CORONAVIRUS CASES. . Dr. Jonathan Reiner cm Medical Analyst\nU.S. SURPASSES 18 MILLION CORONAVIRUS CASES;. OFFICIAL: 1 IN 64 LA. COUNTY RESIDENTS INFECTED\nU.S. SURPASSES 18 MILLION CORONAVIRUS...
2020-12-22 00:27:00	MSNBCW	4	MSNBCW_20201222_000000_The_ReidOut/start/1620	ONE-UN-ONE WITH VP-ELECT KAMALA HARRIS
2020-12-22 00:28:00	CNNW	5	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1680	SOURCES: WH WEIGHING TESTING REQUIREMENT FOR TRAVELERS FROM. UK AS NEW COVID VARIANT SPARKS FEARS; U.S. TOPS 18M CASES
2020-12-22 00:28:00	MSNBCW	10	MSNBCW_20201222_000000_The_ReidOut/start/1680	VP\u2014ELECT KAMALA HARRIS ON KEEPING AMERICANS SAFE
2020-12-22 00:29:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1740	)UT NEXT
2020-12-22 00:29:00	MSNBCW	11	MSNBCW_20201222_000000_The_ReidOut/start/1740	ONE-UN-UNE WITH VP-ELECT KAMALA HARRIS
2020-12-22 00:31:00	FOXNEWSW	8	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/1860	g, \\ , \u2014\u00a5 7.7 --r ,. \\ TheStnrv@foxnewn.com '\\
2020-12-22 00:33:00	CNNW	9	CNNW_20201222_000000_Erin_Burnett_OutFront/start/1980	BARR SAYS RUSSIA APPEARS TO BE BEHIND HACK AS TRUMP DOWNPLAYS |T
2020-12-22 00:34:00	CNNW	6	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2040	BARR SAYS RUSSIA APPEARS TO BE BEHIND HACK AS TRUMP DOWNPLAYS |T. . John Brennan Former Director, CIA\nBARR SAYS RUSSIA APPEARS TO BE BEHIND HACK AS TRUMP DOWNPLAYS |T
2020-12-22 00:35:00	CNNW	5	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2100	TRUMP'S ATI'ORNEY GENERAL CONTRADICTS HIM BY SAYING RUSSIA. APPEARS TO BE BEHIND MASSIVE HACK OF U.S. GOVT AGENCIES
2020-12-22 00:36:00	CNNW	3	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2160	BARR SAYS RUSSIA APPEARS TO BE BEHIND HACK AS TRUMP DOWNPLAYS |T
2020-12-22 00:36:00	FOXNEWSW	7	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2160	COVID-I9 RELIEF BILL SET FOR FINAL VOTE. . W
2020-12-22 00:37:00	CNNW	8	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2220	A'I'I'Y GENERAL AGREES WITH POMPEO THAT RUSSIA APPEARS TO BE. BEHIND MASSIVE HACK AS TRUMP DOWNPLAYS IT, POINTS TO CHINA
2020-12-22 00:37:00	MSNBCW	5	MSNBCW_20201222_000000_The_ReidOut/start/2220	KAMALA HARRIS MAKES HISTORY AS VICE PRESIDENT-ELECT
2020-12-22 00:39:00	CNNW	6	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2340	RUSSIAN OPPOSITION LEADER NAVALNY DUPES RUSSIAN AGENT. INTO REVEALING DETAILS OF THE POISONING MEANT TO KILL HIM
2020-12-22 00:39:00	FOXNEWSW	6	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2340	story. . COMING UP. U.'l' mm. . WHITE HOUSE ON CALLS TO BAN TRAVEL FROM UK
2020-12-22 00:39:00	MSNBCW	12	MSNBCW_20201222_000000_The_ReidOut/start/2340	VP-ELECT HARRIS: WE INTEND TO WORK ACROSS PARTY. |.|NES TO ADDRESS CRISES FACING THIS NATION
2020-12-22 00:40:00	BBCNEWS	8	BBCNEWS_20201222_003000_HARDtalk/start/600	| Venture \u00abmums! and EMIEWEHEUY '
2020-12-22 00:40:00	MSNBCW	9	MSNBCW_20201222_000000_The_ReidOut/start/2400	KAMALA HARRIS MAKES HISTORY AS VICE PRESIDENT-ELECT
2020-12-22 00:41:00	FOXNEWSW	6	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2460	BIDEN SURGEON GENERAL PICK GIVES BLEAK Stop. TIMELINE FOR VACCINATION or GENERAL PUBLIC
2020-12-22 00:42:00	FOXNEWSW	4	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2520	WHITE HOUSE ON VACCINE DISTRIBUTION Story\",. . COMING UP. I M. ' mu
2020-12-22 00:44:00	BBCNEWS	4	BBCNEWS_20201222_003000_HARDtalk/start/840	I I.' .. I. mulusws
2020-12-22 00:45:00	CNNW	10	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2700	CONGRESS STARTING TO VOTE ON $9OO8 CORONAVIRUS STIMULUS PLAN
2020-12-22 00:45:00	FOXNEWSW	14	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2700	. OPERATION WARP SPEED VACCINE ROLLOUT UNDERWAY. . r\u2014\u2014W
2020-12-22 00:46:00	CNNW	7	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2760	CONGRESS STARTING TO VOTE ON $9OOB CORONAVIRUS STIMULUS. PACKAGE AFTER MONTHS OF WAITING BY STRUGGLING AMERICANS
2020-12-22 00:46:00	FOXNEWSW	3	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/2760	lulu. . I'D;. . IA
2020-12-22 00:46:00	MSNBCW	11	MSNBCW_20201222_000000_The_ReidOut/start/2760	9O-Day Mnney Back Guarantee (Less 85H) / Allnw 2-4 weeks lar delivery a. CA, NV, NJ & NY residents and sales tax
2020-12-22 00:47:00	CNNW	8	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2820	CONGRESS STARTING TO VOTE ON $9OO3 CORONAVIRUS STIMULUS PLAN. . Rep. John Curtis (R) Utah; received Covid\u201419 vaccination
2020-12-22 00:49:00	CNNW	12	CNNW_20201222_000000_Erin_Burnett_OutFront/start/2940	U.S. TOPS 18M COVID CASES' BIDEN GETS HIS FIRST DOSE OF VACCINE. . GOV. Chris Sununu (R) New Hampshire
2020-12-22 00:49:00	MSNBCW	9	MSNBCW_20201222_000000_The_ReidOut/start/2940	TRUMP REPURTEDLY SUGGESTS DECLARING. MARTIAL LAW IN BID TO UVERTURN ELECTION
2020-12-22 00:50:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3000	U.S. TOPS 18M COVID CASES; BIDEN GETS HIS FIRST DOSE OF VACCINE;. GOP NH GOV SUNUNU: CONGRESS SHOULD WAIT TO GET VACCINE
2020-12-22 00:51:00	FOXNEWSW	7	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/3060	TRUMP CAMPAIGN LAUNCHES NEW ELECTION CHALLENGE\n. TRUMP CAMPAIGN LAUNCHES NEW ELECTION CHALLENGE. L\u2014\u201cW
2020-12-22 00:52:00	FOXNEWSW	6	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/3120	. TRUMP CAMPAIGN LAUNCHES NEW ELECTION CHALLENGE. . [\u2014W
2020-12-22 00:52:00	MSNBCW	4	MSNBCW_20201222_000000_The_ReidOut/start/3120	WWW. VANUOGHSI'JJ'
2020-12-22 00:53:00	FOXNEWSW	10	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/3180	|.EV|N SLAMS SCOTUS FOR REFUSING TO HEAR TRUMP CASE
2020-12-22 00:53:00	MSNBCW	7	MSNBCW_20201222_000000_The_ReidOut/start/3180	GDP lAWMAKERS CDMPLIBIT IN TRUMP'S ABUSES
2020-12-22 00:55:00	FOXNEWSW	8	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/3300	TRUMP ASKS SCOTUS TO OVERTURN PA ELECTION RESULTS
2020-12-22 00:56:00	CNNW	8	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3360	KAMALA HARRIS, IVANKA TRUMP HIT DUELING RALLIES IN GEORGIA
2020-12-22 00:56:00	MSNBCW	13	MSNBCW_20201222_000000_The_ReidOut/start/3360	TRUMP REPURTEDLY WEIGHS APPOINTING SPECIAL. COUNSEL TO INVESTIGATE ELECTION
2020-12-22 00:57:00	CNNW	7	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3420	KAMALA HARRIS IVANKA TRUMP HIT DUELING RALLIES IN GEORGIA. . Astead Herndon National Political Reporter, The New York Times\nKAMALA HARRIS, IVANKA TRUMP HIT DUELING RALLIES IN GEORGIA
2020-12-22 00:58:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3480	KAMALA HARRIS, IVANKA TRUMP HIT DUELING RALLIES IN GEORGIA
2020-12-22 00:58:00	FOXNEWSW	11	FOXNEWSW_20201222_000000_The_Story_With_Martha_MacCallum/start/3480	TRUMP: WE WON THIS ELECTION IN A LANDSLIDE. . [\u2014W
2020-12-22 00:59:00	CNNW	5	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3540	KAMALA HARRIS, IVANKA TRUMP HIT DUELING RALLIES IN GEORGIA\nGA CROWD DROWNS OUT GOP SENATOR WITH CHANTS FOR TRUMP
2020-12-22 00:59:00	MSNBCW	8	MSNBCW_20201222_000000_The_ReidOut/start/3540	TRUMP INSTALLING LOYAIISTS IN KEY POSTS BEFORE IEAIIING WH
2020-12-22 01:00:00	CNNW	4	CNNW_20201222_000000_Erin_Burnett_OutFront/start/3600	GOP SEN. LOEFFLER DROWNED OUT BY ELECTION CONSPIRACY CHANTS
2020-12-22 01:01:00	CNNW	8	CNNW_20201222_010000_Anderson_Cooper_360/start/60	A PRESIDENT \"OBSESSED\
2020-12-22 01:02:00	MSNBCW	11	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/120	NYT: TRUMP DISCUSSED IMPOSING MARTIAL LAW AND. DEPLOYING MILITARY TO \"RERUN\" THE ELECTION I
2020-12-22 01:05:00	MSNBCW	13	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/300	I NYT: TRUMP ADMINISTRATION EXPLORING SEIZING VOTING MACHINES I
2020-12-22 01:06:00	CNNW	12	CNNW_20201222_010000_Anderson_Cooper_360/start/360	SOURCE: TRUMP, FIRED NSA MICHAEL FLYNN, SIDNEY POWELL. DISCUSS DECLARING MARTIAL LAW TO REVERSE ELECTION LOSS
2020-12-22 01:06:00	FOXNEWSW	3	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/360	. DIVERSITY OBSESSION U. S. MILITARY GOES \"WOKE\". . m tonight iirm
2020-12-22 01:07:00	BBCNEWS	5	BBCNEWS_20201222_010000_BBC_World_News/start/420	Coronavirus: New South African strain. Second wave of infections 'being driven by new strain'
2020-12-22 01:07:00	MSNBCW	6	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/420	REPORTS: TOP TRUMP ALLIES ALARMED BY. EXTREME ATTEMPTS TO HOLD ONTO POWER \\
2020-12-22 01:09:00	BBCNEWS	5	BBCNEWS_20201222_010000_BBC_World_News/start/540	New coronavirus variant. Denmark, Italy & the Netherlands detect new strain
2020-12-22 01:09:00	MSNBCW	12	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/540	NYT: TRUMP DISCUSSED IMPOSING MARTIAL LAW AND. DEPLOYING MILITARY TO \"RERUN\" THE ELECTION I
2020-12-22 01:10:00	BBCNEWS	8	BBCNEWS_20201222_010000_BBC_World_News/start/600	New coronavirus variant. New covid variant may be up m 7O% more infamous
2020-12-22 01:10:00	MSNBCW	7	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/600	I NYT: TRUMP ADMINISTRATION EXPLORING SEIZING VOTING MACHINES I
2020-12-22 01:11:00	BBCNEWS	7	BBCNEWS_20201222_010000_BBC_World_News/start/660	BE. NEWS '
2020-12-22 01:11:00	FOXNEWSW	3	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/660	DIVERSITY OBSESSION U. S. MILITARY GOES \"WOKE\". . \u2014 ZIKE \u201cH tonight | mm
2020-12-22 01:11:00	MSNBCW	4	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/660	NYT: TRUMP WEIGHED NAMING CONSPIRACY. THEORIST SIDNEY POWELL AS SPECIAL COUNSEL \\
2020-12-22 01:12:00	CNNW	6	CNNW_20201222_010000_Anderson_Cooper_360/start/720	BARR SAYS HE SEES NO NEED FOR A SPECIAL COUNSEL TO INVESTIGATE ELECTION
2020-12-22 01:12:00	FOXNEWSW	6	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/720	WWW. PENTAGON INITIATIVE CALLS FOR REVIEWING \"APTITUDE. TESTS TO ENSURE THEY DO NOT ADVERSELY IMPACT DIVERSITY\"\nWWW. ACTING DEFENSE SECY: OUR ABILITY TO MAINTAIN A. LETHAL FORCE DEPENDS ON THESE DIVERSITY EFFORTS
2020-12-22 01:13:00	CNNW	5	CNNW_20201222_010000_Anderson_Cooper_360/start/780	SOURCE: TRUMP, FIRED NSA MICHAEL FLYNN, SIDNEY POWELL. DISCUSS DECLARING MARTIAL LAW TO REVERSE ELECTION LOSS
2020-12-22 01:13:00	FOXNEWSW	9	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/780	DIVERSITY OBSESSION: U.S. MILITARY GOES \"WOKE\
2020-12-22 01:13:00	MSNBCW	13	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/780	REPORTS: TOP TRUMP ALLIES ALARMED BY. EXTREME ATTEMPTS TO HOLD ONTO POWER \\
2020-12-22 01:15:00	MSNBCW	11	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/900	I MICHAEL FLYNN FLOATS MARTIAL LAW TO OVERTURN ELECTION '
2020-12-22 01:16:00	FOXNEWSW	10	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/960	STAFF AT $54, OOO- A-YEAR NYC SCHOOL. ISSUE AN 8- PAGE LIST OF \"WOKE\" DEMANDS
2020-12-22 01:17:00	BBCNEWS	7	BBCNEWS_20201222_010000_BBC_World_News/start/1020	NAVALNY INVESTIGATION. . Navalny pretended to be a security of\ufb01cial in phone call to agent
2020-12-22 01:17:00	FOXNEWSW	6	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1020	DEMANDS BY DALTON SCHOOL FACULTY:. ANTI- RACISM STATEMENTS FROM ALL STAFFERS
2020-12-22 01:18:00	BBCNEWS	5	BBCNEWS_20201222_010000_BBC_World_News/start/1080	NAVALNY INVESTIGATION. . Putin says the investigation is a 'trick'
2020-12-22 01:18:00	FOXNEWSW	4	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1080	DEMANDS BY DALTON SCHOOL FACULTY: OVERHAUL. CURRICULUM TO REFLECT SOCIAL JUSTICE THEMES
2020-12-22 01:19:00	BBCNEWS	7	BBCNEWS_20201222_010000_BBC_World_News/start/1140	NAVALNY INVESTIGATION. . Investigative group Bellingcat says Navalny duped Russian agent\nNAVALNY INVESTIGATION. . Agent told Navalny tha' poison was placed in his underpants
2020-12-22 01:19:00	FOXNEWSW	10	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1140	Siandina Un For Whaf\u2019s Rich.\
2020-12-22 01:21:00	BBCNEWS	8	BBCNEWS_20201222_010000_BBC_World_News/start/1260	BE. NEWS
2020-12-22 01:23:00	CNNW	9	CNNW_20201222_010000_Anderson_Cooper_360/start/1380	David Gergen l Former Presidential Adviser to Nixon, Ford, Reagan & Clinton
2020-12-22 01:24:00	CNNW	9	CNNW_20201222_010000_Anderson_Cooper_360/start/1440	SOURCE: TRUMP, FIRED NSA MICHAEL FLYNN, SIDNEY POWELL. DISCUSS DECLARING MARTIAL LAW TO REVERSE ELECTION LOSS
2020-12-22 01:24:00	MSNBCW	4	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/1440	I RIGHT-WING MEDIA WALK BACK ELECTION CONSPIRACIES AFTER LAWSUIT THREAT '
2020-12-22 01:25:00	FOXNEWSW	5	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1500	BIDEN DOUBLES DOWN ON ADDRESSING CLIMATE \"CRISIS\". . 3I.\u2014\u2014 A. (\u201dII tonight 1mm
2020-12-22 01:26:00	CNNW	9	CNNW_20201222_010000_Anderson_Cooper_360/start/1560	SOURCES: TRUMP, FLYNN, POWELL DISCUSS MARTIAL LAW, APPOINTING. SPECIAL COUNSEL, SEIZING VOTING MACHINES, IN FRIDAY WH MEETING
2020-12-22 01:26:00	FOXNEWSW	10	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1560	BIDEN DOUBLES DOWN ON ADDRESSING CLIMATE \"CRISIS\
2020-12-22 01:27:00	CNNW	3	CNNW_20201222_010000_Anderson_Cooper_360/start/1620	Carrie Cordero l Senior Fellow, Center for a New American Security
2020-12-22 01:28:00	CNNW	6	CNNW_20201222_010000_Anderson_Cooper_360/start/1680	SOURCES: TRUMP, FLYNN, POWELL DISCUSS MARTIAL LAW, APPOINTING. SPECIAL COUNSEL, SEIZING VOTING MACHINES, IN FRIDAY WH MEETING
2020-12-22 01:28:00	FOXNEWSW	13	FOXNEWSW_20201222_010000_Tucker_Carlson_Tonight/start/1680	'-- 'o--'o '. n-o-l'. '-. ELITES CRY \"CLIMATE CHANGE\" AS THEY BUY. OCEAN-FRONT PROPERTIES & FLY PRIVATE JETS
2020-12-22 01:29:00	CNNW	9	CNNW_20201222_010000_Anderson_Cooper_360/start/1740	SOURCE: TRUMP, FIRED NSA MICHAEL FLYNN, SIDNEY POWELL. DISCUSS DECLARING MARTIAL LAW TO REVERSE ELECTION LOSS
2020-12-22 01:31:00	MSNBCW	9	MSNBCW_20201222_010000_All_In_With_Chris_Hayes/start/1860	RIGHT-WING MEDIA WALK BACK ELECTION CONSPIRACIES '. AFI'ER THREAT OF LAWSUIT \\
